Q,I,K,C,#1num_cols,#1accuracy,#1precision,#1recall,#1f-score,#1time,#2num_cols,#2accuracy,#2precision,#2recall,#2f-score,#2time,#3num_cols,#3accuracy,#3precision,#3recall,#3f-score,#3time
150,10,12,0.99500,77,1.00000,1.00000,1.00000,1.00000,122.83926s,55,0.93407,0.94118,0.96970,0.95522,104.47647s,73,0.83117,0.81928,0.73913,0.77714,206.12152s
150,10,15,0.97500,63,1.00000,1.00000,1.00000,1.00000,178.83615s,23,0.87912,0.87671,0.96970,0.92086,136.53775s,38,0.82684,0.81707,0.72826,0.77011,286.70289s
150,10,15,0.98500,70,1.00000,1.00000,1.00000,1.00000,179.25453s,42,0.93407,0.92857,0.98485,0.95588,141.03631s,62,0.83117,0.81176,0.75000,0.77966,300.34205s
150,10,15,0.99500,77,1.00000,1.00000,1.00000,1.00000,179.20035s,54,0.93407,0.94118,0.96970,0.95522,152.27785s,72,0.83117,0.81928,0.73913,0.77714,300.89155s
150,10,18,0.97500,63,1.00000,1.00000,1.00000,1.00000,245.51433s,23,0.87912,0.87671,0.96970,0.92086,193.26727s,46,0.83117,0.81928,0.73913,0.77714,399.89269s
150,10,18,0.98500,70,1.00000,1.00000,1.00000,1.00000,250.02405s,40,0.93407,0.92857,0.98485,0.95588,201.87843s,60,0.83117,0.81176,0.75000,0.77966,419.24371s
150,10,18,0.99500,76,1.00000,1.00000,1.00000,1.00000,250.31857s,55,0.93407,0.94118,0.96970,0.95522,213.36008s,73,0.83983,0.83951,0.73913,0.78613,421.70727s
150,15,3,0.97500,63,1.00000,1.00000,1.00000,1.00000,34.93797s,27,0.90110,0.90141,0.96970,0.93431,12.14404s,39,0.82684,0.81707,0.72826,0.77011,46.49519s
150,15,3,0.98500,68,1.00000,1.00000,1.00000,1.00000,36.05765s,41,0.93407,0.92857,0.98485,0.95588,19.52266s,62,0.83117,0.81176,0.75000,0.77966,62.80969s
150,15,3,0.99500,76,1.00000,1.00000,1.00000,1.00000,37.86370s,54,0.93407,0.94118,0.96970,0.95522,32.10119s,73,0.83117,0.81928,0.73913,0.77714,66.87537s
150,15,6,0.97500,64,1.00000,1.00000,1.00000,1.00000,62.82803s,23,0.87912,0.87671,0.96970,0.92086,35.87611s,39,0.82684,0.82500,0.71739,0.76744,92.22776s
150,15,6,0.98500,70,1.00000,1.00000,1.00000,1.00000,64.24420s,40,0.93407,0.92857,0.98485,0.95588,42.89726s,60,0.83117,0.81176,0.75000,0.77966,110.03907s
150,15,6,0.99500,77,1.00000,1.00000,1.00000,1.00000,66.15252s,55,0.93407,0.94118,0.96970,0.95522,56.36651s,73,0.83117,0.81928,0.73913,0.77714,112.31700s
150,15,9,0.97500,63,1.00000,1.00000,1.00000,1.00000,110.11988s,24,0.87912,0.87671,0.96970,0.92086,75.46177s,38,0.82684,0.81707,0.72826,0.77011,172.92523s
150,15,9,0.98500,69,1.00000,1.00000,1.00000,1.00000,111.83261s,40,0.93407,0.92857,0.98485,0.95588,83.53675s,61,0.83117,0.81176,0.75000,0.77966,190.21196s
150,15,9,0.99500,76,1.00000,1.00000,1.00000,1.00000,112.37449s,55,0.93407,0.94118,0.96970,0.95522,96.48537s,73,0.83117,0.81928,0.73913,0.77714,192.30799s
150,15,12,0.97500,63,1.00000,1.00000,1.00000,1.00000,178.17262s,22,0.87912,0.87671,0.96970,0.92086,134.56705s,39,0.83117,0.81928,0.73913,0.77714,290.31592s
150,15,12,0.98500,70,1.00000,1.00000,1.00000,1.00000,178.89131s,39,0.93407,0.92857,0.98485,0.95588,141.60917s,62,0.83117,0.81176,0.75000,0.77966,304.33721s
150,15,12,0.99500,77,1.00000,1.00000,1.00000,1.00000,183.14229s,55,0.93407,0.94118,0.96970,0.95522,157.67361s,73,0.83117,0.81928,0.73913,0.77714,313.01389s
150,15,15,0.97500,63,1.00000,1.00000,1.00000,1.00000,260.49644s,23,0.87912,0.87671,0.96970,0.92086,204.23532s,38,0.82684,0.81707,0.72826,0.77011,423.74661s
150,15,15,0.98500,70,1.00000,1.00000,1.00000,1.00000,269.78618s,42,0.93407,0.92857,0.98485,0.95588,219.28009s,61,0.83117,0.81176,0.75000,0.77966,455.54091s
150,15,15,0.99500,77,1.00000,1.00000,1.00000,1.00000,270.52965s,54,0.93407,0.94118,0.96970,0.95522,232.46837s,72,0.83117,0.81928,0.73913,0.77714,462.07566s
150,15,18,0.97500,63,1.00000,1.00000,1.00000,1.00000,374.08058s,23,0.87912,0.87671,0.96970,0.92086,302.14982s,46,0.83117,0.81928,0.73913,0.77714,625.55095s
150,15,18,0.98500,70,1.00000,1.00000,1.00000,1.00000,380.60618s,40,0.93407,0.92857,0.98485,0.95588,316.56098s,60,0.83117,0.81176,0.75000,0.77966,645.62368s
150,15,18,0.99500,76,1.00000,1.00000,1.00000,1.00000,378.94894s,55,0.93407,0.94118,0.96970,0.95522,325.22808s,73,0.83983,0.83951,0.73913,0.78613,645.91192s
150,20,3,0.97500,63,1.00000,1.00000,1.00000,1.00000,42.00843s,27,0.90110,0.90141,0.96970,0.93431,16.23836s,39,0.82684,0.81707,0.72826,0.77011,62.09386s
150,20,3,0.98500,68,1.00000,1.00000,1.00000,1.00000,43.20452s,41,0.93407,0.92857,0.98485,0.95588,26.01544s,62,0.83117,0.81176,0.75000,0.77966,79.22634s
150,20,3,0.99500,76,1.00000,1.00000,1.00000,1.00000,44.62020s,54,0.93407,0.94118,0.96970,0.95522,39.15108s,73,0.83117,0.81928,0.73913,0.77714,82.26134s
150,20,6,0.97500,64,1.00000,1.00000,1.00000,1.00000,80.05001s,23,0.87912,0.87671,0.96970,0.92086,49.11077s,39,0.82684,0.82500,0.71739,0.76744,125.46959s
150,20,6,0.98500,70,1.00000,1.00000,1.00000,1.00000,80.04851s,40,0.93407,0.92857,0.98485,0.95588,57.60691s,60,0.83117,0.81176,0.75000,0.77966,141.41902s
150,20,6,0.99500,77,1.00000,1.00000,1.00000,1.00000,82.05152s,55,0.93407,0.94118,0.96970,0.95522,71.98376s,73,0.83117,0.81928,0.73913,0.77714,145.96504s
