Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
100,20,18,0.20000,0.90000,36,0.53532,748.66083s,40,0.88836,650.06743s,62,0.99690,237.65617s
100,20,18,0.20000,0.95000,56,0.64374,739.64905s,45,0.89306,642.19062s,73,0.99910,233.42998s
100,20,18,0.20000,0.99000,64,0.64783,747.35907s,54,0.91843,645.89972s,65,0.99921,233.36258s
100,20,18,0.50000,0.90000,13,0.48433,732.97000s,24,0.81317,650.35941s,33,0.98055,237.34703s
100,20,18,0.50000,0.95000,38,0.59008,750.49934s,34,0.83028,649.21195s,73,0.99420,236.59434s
100,20,18,0.50000,0.99000,56,0.62089,745.00532s,50,0.85418,642.82038s,70,0.99496,230.79999s
150,10,3,0.00000,0.90000,62,0.65591,71.89299s,50,0.93187,47.82769s,68,1.00000,29.10427s
150,10,3,0.00000,0.95000,67,0.66193,76.84781s,68,0.93272,66.92651s,68,1.00000,28.78180s
150,10,3,0.00000,0.99000,67,0.66543,78.29290s,63,0.93459,66.55270s,67,1.00000,28.83409s
150,10,3,0.20000,0.90000,20,0.54190,46.55863s,40,0.89107,45.32130s,67,0.99758,11.62502s
150,10,3,0.20000,0.95000,67,0.65225,58.16919s,54,0.90940,48.06650s,85,0.99928,12.13550s
150,10,3,0.20000,0.99000,63,0.64100,60.71444s,67,0.91770,50.00598s,76,0.99926,12.11708s
150,10,3,0.50000,0.90000,13,0.48433,25.86609s,32,0.82075,44.75863s,32,0.99003,11.57043s
150,10,3,0.50000,0.95000,56,0.62682,57.96096s,42,0.85527,48.05774s,82,0.99546,12.00488s
150,10,3,0.50000,0.99000,68,0.63727,60.52934s,56,0.85324,49.38442s,84,0.99449,12.32478s
150,10,6,0.00000,0.90000,66,0.65589,112.62032s,52,0.93341,94.49294s,66,1.00000,40.62362s
150,10,6,0.00000,0.95000,67,0.65060,115.72582s,62,0.93273,98.77373s,69,1.00000,41.46210s
150,10,6,0.00000,0.99000,68,0.65386,117.06776s,62,0.93413,99.41834s,70,1.00000,41.55999s
150,10,6,0.20000,0.90000,37,0.58869,92.48628s,41,0.90163,79.49684s,83,0.99909,24.21623s
150,10,6,0.20000,0.95000,66,0.64146,97.49264s,44,0.88979,82.42405s,99,0.99927,25.03856s
150,10,6,0.20000,0.99000,66,0.64299,99.86521s,61,0.91540,83.20539s,74,0.99922,24.53630s
150,10,6,0.50000,0.90000,13,0.48433,66.53552s,33,0.82905,79.56791s,34,0.98481,23.94671s
150,10,6,0.50000,0.95000,52,0.62379,95.96803s,35,0.85543,81.60967s,88,0.99478,24.82236s
150,10,6,0.50000,0.99000,65,0.63704,99.92555s,58,0.86577,83.97526s,89,0.99577,24.75720s
150,10,9,0.00000,0.90000,60,0.65406,180.18721s,52,0.92614,153.43177s,69,1.00000,63.03259s
