Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
150,10,15,0.50000,0.99950,16,0.90568,8.59737s,54,0.97811,112.10399s,23,0.97871,9.48174s
150,10,15,0.50000,0.99970,39,0.92849,8.98095s,48,0.97739,113.30180s,53,0.97627,9.88275s
150,10,18,0.00000,0.99930,18,0.99926,13.30103s,57,0.98167,178.45034s,3,0.01479,14.24142s
150,10,18,0.00000,0.99950,19,0.99926,12.99243s,57,0.98167,178.69414s,7,0.94434,13.86794s
150,10,18,0.00000,0.99970,26,0.99926,12.46225s,57,0.98167,176.42489s,9,0.94445,16.43693s
150,10,18,0.20000,0.99930,11,0.85208,12.48944s,55,0.98060,162.62085s,5,-2.73754,13.99223s
150,10,18,0.20000,0.99950,15,0.93314,12.36216s,51,0.97954,162.93750s,10,0.95199,13.25193s
150,10,18,0.20000,0.99970,24,0.94069,12.60191s,51,0.98082,162.00654s,19,0.98665,13.36842s
150,10,18,0.50000,0.99930,14,0.90273,12.15153s,44,0.97656,161.95572s,12,0.95782,13.26596s
150,10,18,0.50000,0.99950,15,0.88418,12.43986s,49,0.97776,161.68924s,20,0.97920,13.42571s
150,10,18,0.50000,0.99970,38,0.92719,12.77720s,50,0.97753,163.98344s,26,0.97716,13.75935s
150,15,3,0.00000,0.99930,18,0.99926,1.35693s,57,0.98167,25.38527s,3,0.01479,1.09777s
150,15,3,0.00000,0.99950,20,0.99926,1.64924s,55,0.98167,24.41040s,5,0.64029,1.20582s
150,15,3,0.00000,0.99970,25,0.99926,1.93744s,61,0.98167,26.47255s,8,0.94445,1.17399s
150,15,3,0.20000,0.99930,11,0.85733,0.91913s,48,0.98038,11.16390s,4,0.24125,0.88611s
150,15,3,0.20000,0.99950,18,0.93784,1.17912s,49,0.98016,10.96026s,9,0.09647,0.89709s
150,15,3,0.20000,0.99970,30,0.94111,1.68559s,53,0.98082,10.91058s,17,0.97963,1.09110s
150,15,3,0.50000,0.99930,13,0.87286,1.05504s,45,0.97696,10.95604s,15,0.95504,1.01113s
150,15,3,0.50000,0.99950,17,0.92174,1.20848s,47,0.97674,10.93351s,21,0.97881,1.16967s
150,15,3,0.50000,0.99970,33,0.92764,1.78235s,48,0.97748,11.39591s,37,0.97716,1.83324s
150,15,6,0.00000,0.99930,17,0.99926,2.74466s,57,0.98167,44.28923s,3,0.01479,2.76546s
150,15,6,0.00000,0.99950,19,0.99926,3.07570s,57,0.98167,44.36284s,7,0.94185,2.77907s
150,15,6,0.00000,0.99970,25,0.99926,3.28086s,61,0.98167,45.32784s,9,0.94445,2.69986s
150,15,6,0.20000,0.99930,9,0.84721,2.46834s,50,0.98030,30.37139s,5,-0.39037,2.39508s
150,15,6,0.20000,0.99950,15,0.93314,2.56161s,52,0.98069,30.28860s,10,0.97121,2.47398s
150,15,6,0.20000,0.99970,26,0.94124,3.11481s,50,0.98069,30.45200s,18,0.97960,2.70176s
150,15,6,0.50000,0.99930,12,0.86895,2.46603s,45,0.97712,30.71668s,14,0.79261,2.53012s
150,15,6,0.50000,0.99950,15,0.90733,2.61815s,47,0.97774,30.43879s,23,0.97871,2.65739s
150,15,6,0.50000,0.99970,38,0.92720,3.21926s,54,0.97856,30.51696s,25,0.97868,3.24655s
150,15,9,0.00000,0.99930,17,0.99926,5.53694s,58,0.98167,78.88498s,3,0.34261,5.64088s
150,15,9,0.00000,0.99950,18,0.99926,5.58019s,56,0.98167,78.21686s,6,0.94185,5.63078s
150,15,9,0.00000,0.99970,25,0.99926,5.79442s,61,0.98167,79.43779s,9,0.94445,5.61327s
150,15,9,0.20000,0.99930,11,0.85208,5.25888s,49,0.98027,64.08127s,7,0.34468,5.26472s
150,15,9,0.20000,0.99950,15,0.93314,5.19019s,50,0.98032,63.52035s,12,0.96749,5.34487s
150,15,9,0.20000,0.99970,24,0.93812,5.68694s,50,0.98074,63.98865s,19,0.98072,5.74933s
150,15,9,0.50000,0.99930,14,0.90273,4.94477s,46,0.97648,64.81051s,14,0.95468,5.35271s
150,15,9,0.50000,0.99950,16,0.90568,5.26438s,48,0.97815,64.93573s,22,0.97871,5.42356s
150,15,9,0.50000,0.99970,39,0.92787,5.75409s,49,0.97814,64.75028s,43,0.97627,6.14453s
150,15,12,0.00000,0.99930,17,0.99926,9.51444s,56,0.98167,126.59320s,3,0.34261,9.51065s
150,15,12,0.00000,0.99950,19,0.99926,9.29410s,58,0.98167,126.67219s,7,0.94434,9.71573s
150,15,12,0.00000,0.99970,24,0.99926,9.35271s,59,0.98167,126.92733s,9,0.94445,9.63911s
